scrapedid,webid,companyid,job_title,career_level,year_experience_min,currency,salary_min,salary_max
1594568,1,259224.0,Marketing Executive,Senior Executive,2.0,SGD,2800.0,3600.0
1595437,1,160.0,Marketing Executive,Junior Executive,1.0,SGD,2300.0,2600.0
1598128,1,2203.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,4000.0
1598580,1,12405.0,Marketing Executive,Senior Executive,2.0,SGD,2800.0,3500.0
1599354,1,208752.0,Marketing Executive,Junior Executive,1.0,SGD,2200.0,3000.0
1599358,1,880.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1600006,1,220155.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1600629,1,63829.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,3200.0
1601622,1,2143.0,Marketing Executive,Junior Executive,2.0,SGD,3500.0,5500.0
1602840,1,202605.0,Marketing Executive,Junior Executive,2.0,SGD,3600.0,5600.0
1603859,1,245963.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
1606875,1,104644.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1609625,1,179113.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1609860,1,51738.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
1611669,1,202023.0,Marketing Executive,Senior Executive,3.0,SGD,3000.0,3500.0
1611988,1,46630.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1612486,1,123298.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1613292,1,21.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3300.0
1613407,1,2148.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1613508,1,12973.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
1613520,1,887.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,3000.0
1614997,1,21.0,Marketing Executive,Junior Executive,3.0,SGD,2500.0,3500.0
1615770,1,1811.0,Marketing Executive,Senior Executive,3.0,SGD,2800.0,3500.0
1617448,1,259813.0,Marketing Executive,Senior Executive,2.0,SGD,2800.0,3500.0
1620704,1,60501.0,Marketing Executive,Junior Executive,2.0,SGD,2600.0,3500.0
1625616,1,12316.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1626529,1,66365.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3800.0
1626972,1,15195.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,3500.0
1627421,1,193469.0,Marketing Executive,Junior Executive,1.0,SGD,2200.0,2900.0
1628260,1,26633.0,Marketing Executive,Junior Executive,2.0,SGD,2500.0,3500.0
1628823,1,1539.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3300.0
1628896,1,15711.0,Marketing Executive,Senior Executive,2.0,SGD,2500.0,3000.0
1629635,1,49436.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1629898,1,44798.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1629912,1,2585.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1630279,1,260331.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,3500.0
1630589,1,24462.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1631192,1,260380.0,Marketing Executive,Senior Executive,4.0,SGD,2800.0,3800.0
1631494,1,97938.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1631498,1,1620.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,3500.0
1631578,1,154837.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3800.0
1645764,1,14584.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3900.0
1645777,1,16891.0,Marketing Executive,Junior Executive,3.0,SGD,2500.0,3500.0
1646962,1,1219.0,Marketing Executive,Junior Executive,2.0,SGD,3200.0,3600.0
1647756,1,636.0,Marketing Executive,Junior Executive,1.0,SGD,2000.0,2500.0
1648170,1,636.0,Marketing Executive,Junior Executive,3.0,SGD,3000.0,4000.0
1651219,1,220938.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1657340,1,201378.0,Marketing Executive,Senior Executive,3.0,SGD,2500.0,3500.0
1657343,1,15150.0,Marketing Executive,Non-Executive,1.0,SGD,3000.0,3500.0
1657592,1,104644.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1658197,1,12051.0,Marketing Executive,Junior Executive,3.0,SGD,3000.0,4000.0
1658407,1,29326.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
1658654,1,1811.0,Marketing Executive,Senior Executive,3.0,SGD,2800.0,3500.0
1658789,1,834.0,Marketing Executive,Entry Level,1.0,SGD,2500.0,3800.0
1658812,1,75450.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1658830,1,12035.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1658855,1,78364.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1658881,1,14914.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
1659043,1,165622.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1659192,1,12441.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1667744,1,155157.0,Marketing Executive,Senior Executive,3.0,SGD,2800.0,3500.0
1667784,1,205840.0,Marketing Executive,Junior Executive,4.0,SGD,2600.0,3500.0
1668020,1,13549.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1678867,1,179462.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1678933,1,265160.0,Marketing Executive,Junior Executive,1.0,SGD,2000.0,2800.0
1679718,1,48559.0,Marketing Executive,Senior Executive,3.0,SGD,3400.0,3800.0
1680567,1,61726.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,3500.0
1684570,1,156131.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1686785,1,208799.0,Marketing Executive,Junior Executive,1.0,SGD,2000.0,3300.0
1687083,1,1011.0,Marketing Executive,Junior Executive,1.0,SGD,3000.0,3500.0
1687298,1,2159.0,Marketing Executive,Entry Level,2.0,SGD,2700.0,3000.0
1703570,1,193413.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1704840,1,12826.0,Marketing Executive,Junior Executive,3.0,SGD,3000.0,3500.0
1705288,1,228378.0,Marketing Executive,Junior Executive,1.0,SGD,1800.0,3000.0
1705360,1,12742.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1705417,1,266595.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1705525,1,61081.0,Marketing Executive,Junior Executive,2.0,SGD,3100.0,4000.0
1723883,1,69572.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1729520,1,94265.0,Marketing Executive,Junior Executive,2.0,SGD,2400.0,3100.0
1729853,1,13064.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1756725,1,156835.0,Marketing Executive,Junior Executive,2.0,SGD,2500.0,3200.0
1757073,1,15169.0,Marketing Executive,Junior Executive,1.0,SGD,2000.0,2500.0
1757389,1,2297.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1757794,1,21.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3600.0
1786815,1,276038.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1787315,1,179089.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1795261,1,276386.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1797012,1,201404.0,Marketing Executive,Junior Executive,1.0,SGD,1800.0,2800.0
1797066,1,44635.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1797313,1,12416.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1797924,1,2678.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,3600.0
1801783,1,26669.0,Marketing Executive,Entry Level,2.0,SGD,3000.0,4200.0
1802227,1,57656.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,4000.0
1802243,1,16880.0,Marketing Executive,Junior Executive,5.0,SGD,3000.0,4000.0
1802728,1,636.0,Marketing Executive,Junior Executive,3.0,SGD,4600.0,4800.0
1802911,1,39278.0,Marketing Executive,Senior Executive,3.0,SGD,2800.0,4000.0
1803182,1,22510.0,Marketing Executive,Junior Executive,3.0,SGD,3500.0,3800.0
1803370,1,12158.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,3000.0
1803371,1,12973.0,Marketing Executive,Junior Executive,3.0,SGD,3300.0,3800.0
1804915,1,29141.0,Marketing Executive,Junior Executive,3.0,SGD,2900.0,3400.0
1804933,1,2372.0,Marketing Executive,Junior Executive,1.0,SGD,3200.0,4500.0
1805026,1,208801.0,Marketing Executive,Senior Executive,3.0,SGD,3500.0,5000.0
1805105,1,202605.0,Marketing Executive,Junior Executive,2.0,SGD,3600.0,5600.0
1805111,1,69572.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1805378,1,17721.0,Marketing Executive,Junior Executive,3.0,SGD,3200.0,4500.0
1805508,1,276719.0,Marketing Executive,Senior Executive,3.0,SGD,3000.0,4000.0
1805512,1,41084.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,3600.0
1805513,1,13884.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,3300.0
1805535,1,60939.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
1805546,1,274597.0,Marketing Executive,Senior Executive,1.0,SGD,3000.0,4500.0
1805616,1,259534.0,Marketing Executive,Senior Executive,3.0,SGD,3000.0,3500.0
1822491,1,760.0,Marketing Executive,Senior Executive,3.0,SGD,2700.0,3500.0
1822980,1,66973.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1823026,1,12789.0,Marketing Executive,Senior Executive,2.0,SGD,3200.0,4000.0
1823075,1,104021.0,Marketing Executive,Junior Executive,2.0,SGD,2500.0,3000.0
1826828,1,278960.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1826868,1,201840.0,Marketing Executive,Junior Executive,3.0,SGD,3000.0,4000.0
1827013,1,208640.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3000.0
1827225,1,2585.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1827275,1,278980.0,Marketing Executive,Non-Executive,1.0,SGD,2800.0,3500.0
1827428,1,14978.0,Marketing Executive,Senior Executive,3.0,SGD,2800.0,3500.0
1832798,1,37466.0,Marketing Executive,Junior Executive,2.0,SGD,3200.0,3500.0
1838888,1,155990.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1839515,1,227646.0,Marketing Executive,Junior Executive,2.0,SGD,2900.0,3500.0
1858625,1,17012.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
1861433,1,276038.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,4200.0
1862090,1,193469.0,Marketing Executive,Junior Executive,1.0,SGD,2300.0,3200.0
1862135,1,20753.0,Marketing Executive,Senior Executive,2.0,SGD,2800.0,3500.0
1862305,1,24097.0,Marketing Executive,Junior Executive,1.0,SGD,3000.0,3300.0
1862399,1,12927.0,Marketing Executive,Senior Executive,4.0,SGD,2800.0,4000.0
1907007,1,293723.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1907889,1,21.0,Marketing Executive,Junior Executive,1.0,SGD,3000.0,3500.0
1909333,1,24471.0,Marketing Executive,Entry Level,2.0,SGD,2500.0,4000.0
1909535,1,20943.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1909640,1,202023.0,Marketing Executive,Senior Executive,3.0,SGD,3000.0,3500.0
1909903,1,60501.0,Marketing Executive,Junior Executive,2.0,SGD,2600.0,3500.0
1928202,1,12405.0,Marketing Executive,Senior Executive,2.0,SGD,2800.0,3500.0
1928422,1,2078.0,Marketing Executive,Junior Executive,3.0,SGD,2700.0,3500.0
1928495,1,60959.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3400.0
1928679,1,49436.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3920.0
1937505,1,120410.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1946607,1,297623.0,Marketing Executive,Entry Level,2.0,SGD,2780.0,4040.0
1947377,1,148248.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1947661,1,129.0,Marketing Executive,Junior Executive,3.0,SGD,3500.0,4500.0
1947876,1,15337.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1948235,1,2173.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,4000.0
1948276,1,664.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
1955968,1,24804.0,Marketing Executive,Senior Executive,5.0,SGD,3100.0,4000.0
1964407,1,12600.0,Marketing Executive,Senior Executive,8.0,SGD,8000.0,10500.0
1964642,1,144303.0,Marketing Executive,Junior Executive,2.0,SGD,2200.0,3800.0
1964800,1,1399.0,Marketing Executive,Junior Executive,3.0,SGD,3000.0,6000.0
1964804,1,150926.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,4000.0
1964911,1,299516.0,Marketing Executive,Junior Executive,1.0,SGD,2300.0,2500.0
1964933,1,299515.0,Marketing Executive,Senior Executive,3.0,SGD,3000.0,4500.0
1973980,1,21.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,3200.0
1981381,1,834.0,Marketing Executive,Entry Level,1.0,SGD,2500.0,3800.0
1988248,1,219879.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1990587,1,636.0,Marketing Executive,Junior Executive,3.0,SGD,5000.0,6000.0
1990916,1,61095.0,Marketing Executive,Junior Executive,2.0,SGD,2400.0,3000.0
1990992,1,1553.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,4000.0
1991150,1,151425.0,Marketing Executive,Junior Executive,3.0,SGD,3000.0,3500.0
1991232,1,1429.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
1991379,1,1729.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,3500.0
1991388,1,14685.0,Marketing Executive,Junior Executive,2.0,SGD,2500.0,4000.0
1991438,1,202533.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2001610,1,259335.0,Marketing Executive,Junior Executive,2.0,SGD,3500.0,3700.0
2001843,1,958.0,Marketing Executive,Junior Executive,1.0,SGD,3500.0,4500.0
2002711,1,218605.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2002846,1,10734.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2013447,1,304458.0,Marketing Executive,Junior Executive,2.0,SGD,2600.0,3200.0
2013661,1,1035.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2013734,1,160.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2013783,1,13064.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2014036,1,12988.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2014066,1,101746.0,Marketing Executive,Junior Executive,1.0,SGD,2600.0,3000.0
2025573,1,14537.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2025608,1,25903.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2025699,1,1311.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2027091,1,12862.0,Marketing Executive,Junior Executive,2.0,SGD,3500.0,6000.0
2027691,1,1060.0,Marketing Executive,Senior Executive,3.0,SGD,2800.0,3500.0
2028440,1,94265.0,Marketing Executive,Junior Executive,2.0,SGD,2400.0,3100.0
2028602,1,48240.0,Marketing Executive,Entry Level,1.0,SGD,3000.0,4000.0
2028680,1,2585.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2028725,1,165622.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2033581,1,14914.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2039318,1,220106.0,Marketing Executive,Junior Executive,2.0,SGD,3800.0,4600.0
2039392,1,1280.0,Marketing Executive,Senior Executive,2.0,SGD,2800.0,5600.0
2039554,1,1035.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,3500.0
2039585,1,14989.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3200.0
2040267,1,202605.0,Marketing Executive,Junior Executive,2.0,SGD,3600.0,5600.0
2040281,1,64713.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,4200.0
2049811,1,179113.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2049820,1,276533.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2049836,1,27885.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2052709,1,101340.0,Marketing Executive,Senior Executive,5.0,SGD,2800.0,3500.0
2053272,1,308616.0,Marketing Executive,Senior Executive,4.0,SGD,2800.0,3800.0
2053428,1,817.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3800.0
2053919,1,1337.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2054031,1,17725.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2054192,1,14504.0,Marketing Executive,Junior Executive,2.0,SGD,2900.0,4300.0
2063280,1,178264.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2063316,1,179669.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2063488,1,50089.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2063999,1,16443.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,3500.0
2070740,1,1217.0,Marketing Executive,Junior Executive,2.0,SGD,2500.0,3000.0
2071051,1,209531.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2071357,1,12226.0,Marketing Executive,Junior Executive,1.0,SGD,3000.0,3500.0
2076615,1,13609.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,4000.0
2093926,1,46597.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2094128,1,24729.0,Marketing Executive,Senior Executive,5.0,SGD,2800.0,3500.0
2096088,1,311695.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2096517,1,1404.0,Marketing Executive,Junior Executive,1.0,SGD,2700.0,3500.0
2096555,1,15377.0,Marketing Executive,Senior Executive,3.0,SGD,3200.0,3600.0
2096566,1,104021.0,Marketing Executive,Junior Executive,2.0,SGD,2400.0,3200.0
2096982,1,92068.0,Marketing Executive,Senior Executive,1.0,SGD,3000.0,3800.0
2097042,1,760.0,Marketing Executive,Senior Executive,3.0,SGD,2700.0,3500.0
2097063,1,1113.0,Marketing Executive,Junior Executive,1.0,SGD,2600.0,3300.0
2097104,1,40005.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2097353,1,12742.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2107078,1,313212.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2113034,1,313405.0,Marketing Executive,Junior Executive,1.0,SGD,2400.0,3200.0
2114375,1,206463.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2114396,1,208640.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3000.0
2114596,1,26610.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2114736,1,254785.0,Marketing Executive,Junior Executive,3.0,SGD,2900.0,3800.0
2134649,1,26669.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,4200.0
2135031,1,1216.0,Marketing Executive,Junior Executive,2.0,SGD,2600.0,3000.0
2141903,1,21.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3400.0
2141987,1,278942.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,4000.0
2167557,1,218580.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2167912,1,97938.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2168277,1,208640.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3000.0
2168344,1,16073.0,Marketing Executive,Junior Executive,1.0,SGD,2600.0,3600.0
2168543,1,60501.0,Marketing Executive,Junior Executive,1.0,SGD,2600.0,3500.0
2178362,1,320332.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,3500.0
2187984,1,20173.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2188540,1,679.0,Marketing Executive,Entry Level,1.0,SGD,2000.0,3000.0
2188620,1,66.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2188841,1,192.0,Marketing Executive,Entry Level,1.0,SGD,2200.0,3000.0
2188979,1,225460.0,Marketing Executive,Senior Executive,1.0,SGD,3000.0,3500.0
2188982,1,1427.0,Marketing Executive,Entry Level,2.0,SGD,2500.0,3000.0
2189222,1,2148.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2189367,1,45916.0,Marketing Executive,Senior Executive,2.0,SGD,2500.0,3200.0
2189421,1,1415.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2189941,1,193469.0,Marketing Executive,Junior Executive,1.0,SGD,2300.0,3200.0
2190303,1,2132.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2199510,1,48559.0,Marketing Executive,Junior Executive,3.0,SGD,3500.0,4000.0
2203978,1,679.0,Marketing Executive,Junior Executive,1.0,SGD,2000.0,3000.0
2213189,1,156835.0,Marketing Executive,Junior Executive,2.0,SGD,2500.0,3200.0
2213276,1,12158.0,Marketing Executive,Entry Level,2.0,SGD,2800.0,3000.0
2227440,1,316711.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2230038,1,39278.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,4000.0
2230257,1,202533.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2230505,1,15337.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2230817,1,1334.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2292460,1,47818.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2292766,1,259394.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2293704,1,12035.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2294002,1,13010.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,4000.0
2294504,1,20123.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2294527,1,2078.0,Marketing Executive,Junior Executive,3.0,SGD,3000.0,4000.0
2323822,1,20142.0,Marketing Executive,Senior Executive,5.0,SGD,2800.0,3500.0
2324703,1,21.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2325155,1,330136.0,Marketing Executive,Junior Executive,1.0,SGD,2300.0,2500.0
2325160,1,313220.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,4000.0
2325232,1,13884.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,3300.0
2325318,1,17721.0,Marketing Executive,Senior Executive,2.0,SGD,2500.0,4500.0
2325416,1,330157.0,Marketing Executive,Senior Executive,3.0,SGD,2500.0,3000.0
2325471,1,78460.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,3000.0
2325507,1,139052.0,Marketing Executive,Junior Executive,2.0,SGD,2500.0,3500.0
2325580,1,1060.0,Marketing Executive,Senior Executive,3.0,SGD,2800.0,3500.0
2325626,1,26950.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2332667,1,63836.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2340099,1,679.0,Marketing Executive,Junior Executive,1.0,SGD,2000.0,3000.0
2340223,1,257827.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2341122,1,307003.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3300.0
2341223,1,1683.0,Marketing Executive,Senior Executive,2.0,SGD,2900.0,3600.0
2348657,1,15790.0,Marketing Executive,Senior Executive,5.0,SGD,3200.0,3800.0
2348696,1,16071.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,4000.0
2358691,1,257755.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2358946,1,978.0,Marketing Executive,Junior Executive,1.0,SGD,3000.0,4000.0
2359468,1,276502.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2359601,1,220035.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2359606,1,173486.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2359791,1,1429.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2360233,1,94265.0,Marketing Executive,Junior Executive,2.0,SGD,2400.0,3100.0
2360322,1,228145.0,Marketing Executive,Entry Level,2.0,SGD,3100.0,3600.0
2360511,1,42706.0,Marketing Executive,Senior Executive,3.0,SGD,2800.0,3500.0
2360821,1,332893.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,3800.0
2490892,1,208640.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2490979,1,1729.0,Marketing Executive,Junior Executive,1.0,SGD,2500.0,3500.0
2491376,1,164354.0,Marketing Executive,Junior Executive,3.0,SGD,2500.0,4000.0
2493381,1,958.0,Marketing Executive,Entry Level,1.0,SGD,3800.0,4200.0
2494253,1,335600.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2494851,1,179724.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2495559,1,218605.0,Marketing Executive,Senior Executive,2.0,SGD,2800.0,3500.0
2497442,1,335267.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2497916,1,1363.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2499162,1,13648.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2502271,1,2297.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2511707,1,16184.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3600.0
2511987,1,335264.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2512946,1,13382.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2513805,1,202015.0,Marketing Executive,Junior Executive,1.0,SGD,2400.0,2800.0
2513988,1,15062.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,4000.0
2514484,1,202605.0,Marketing Executive,Junior Executive,2.0,SGD,3600.0,5600.0
2514725,1,165622.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2515161,1,257071.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2515994,1,17936.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2516804,1,57894.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3500.0
2525230,1,2600.0,Marketing Executive,Junior Executive,3.0,SGD,2000.0,2600.0
2538781,1,338281.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
2539372,1,16516.0,Marketing Executive,Junior Executive,2.0,SGD,2600.0,3600.0
2540385,1,338265.0,Marketing Executive,Junior Executive,1.0,SGD,3100.0,4500.0
2540739,1,108726.0,Marketing Executive,Junior Executive,2.0,SGD,2800.0,3400.0
2541092,1,24618.0,Marketing Executive,Junior Executive,2.0,SGD,3000.0,3500.0
2541217,1,51738.0,Marketing Executive,Junior Executive,3.0,SGD,2800.0,3500.0
2541768,1,337816.0,Marketing Executive,Junior Executive,1.0,SGD,2800.0,3500.0
