scrapedid,webid,companyid,job_title,career_level,year_experience_min,currency,salary_min,salary_max
1931806,4,222352.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1932798,4,296828.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1933014,4,296928.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1968892,4,148894.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1975951,4,300641.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1975961,4,39710.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,7000000.0
1977119,4,250694.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1977424,4,301249.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1978227,4,301460.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1978401,4,17085.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1996295,4,235834.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3500000.0,4900000.0
1997919,4,157678.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
2000390,4,200554.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2017655,4,70541.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2018565,4,172920.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4000000.0,8000000.0
2030828,4,95324.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,5000000.0,7000000.0
2031500,4,306556.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2032080,4,199720.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2032135,4,169038.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,2400000.0,2700000.0
2032392,4,23935.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,6000000.0,9000000.0
2042670,4,307383.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,5000000.0,7000000.0
2043206,4,307543.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2044475,4,307999.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2044663,4,149615.0,Marketing Executive,Supervisor/Coordinator,5.0,IDR,7500000.0,15000000.0
2058058,4,273615.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2087392,4,10085.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2087764,4,140823.0,Marketing Executive,Less than 1 year experience,1.0,IDR,4500000.0,6010000.0
2101060,4,191040.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4400000.0,5000000.0
2102775,4,312698.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2104040,4,56175.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2104655,4,313014.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4000000.0,7000000.0
2121553,4,10127.0,Marketing Executive,Less than 1 year experience,2.0,IDR,2000000.0,4000000.0
2123404,4,314687.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2139942,4,169413.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,7000000.0
2152361,4,24382.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2153499,4,169503.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2172355,4,9409.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,5000000.0
2172528,4,225310.0,Marketing Executive,Supervisor/Coordinator,1.0,IDR,4500000.0,6000000.0
2173590,4,124044.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2176646,4,57295.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,8000000.0,10000000.0
2205961,4,122659.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2206154,4,9979.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
2206562,4,322450.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,5000000.0,7500000.0
2207340,4,322696.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6010000.0
2208872,4,39208.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2209110,4,57779.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,5000000.0,7000000.0
2211229,4,220244.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,6000000.0,7000000.0
2235615,4,9485.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4000000.0,5000000.0
2236376,4,325584.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,2500000.0,5000000.0
2238755,4,10681.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,7000000.0
2241864,4,162531.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4902000.0,6500000.0
2242634,4,108899.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2242926,4,10686.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2244057,4,48284.0,Marketing Executive,Less than 1 year experience,2.0,IDR,1960000.0,2500000.0
2300432,4,195061.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6000000.0
2300766,4,9191.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2301322,4,328901.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
2304525,4,329297.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2327187,4,317220.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,20000000.0,28000000.0
2344090,4,182416.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2345434,4,11038.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2346178,4,185678.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2466621,4,94764.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,10000000.0,14000000.0
2468042,4,337196.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,10000000.0
2470152,4,140046.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4300000.0,6020000.0
2470257,4,334452.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2470396,4,226452.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2470568,4,334815.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2470892,4,334987.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2471988,4,334917.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2472510,4,334762.0,Marketing Executive,Supervisor/Coordinator,1.0,IDR,3500000.0,4900000.0
2474219,4,333922.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2475567,4,336862.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,2800000.0,5000000.0
2475812,4,237399.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,7000000.0
2475945,4,337114.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2476485,4,337179.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
2477334,4,336483.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
2480691,4,340257.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2482274,4,340381.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2483250,4,100056.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2485262,4,340611.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2599634,4,140854.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4000000.0,6000000.0
2601257,4,352033.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,6000000.0,10000000.0
2601269,4,166993.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2601336,4,352041.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
2618698,4,10469.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4500000.0,6010000.0
2619890,4,353353.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2620283,4,353416.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2641288,4,340892.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4500000.0,6010000.0
2643190,4,351601.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
2698503,4,11437.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,8000000.0
2711866,4,320494.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2713981,4,361431.0,Marketing Executive,Manager/Assistant Manager,5.0,IDR,10000000.0,11000000.0
2714059,4,361443.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2714093,4,17085.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2715195,4,38444.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
2716102,4,22823.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,10000000.0
2717327,4,362054.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2740108,4,9470.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,8000000.0,10000000.0
2765620,4,366216.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,7000000.0
2765656,4,195061.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6000000.0
2781670,4,57741.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2781849,4,108790.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,3200000.0,4480000.0
2782252,4,38266.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2783479,4,368218.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3800000.0,6000000.0
2799392,4,9485.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4000000.0,5000000.0
2799524,4,93934.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
2803294,4,75678.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
2803911,4,370535.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2804617,4,171770.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2861319,4,225310.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3400000.0,5000000.0
2862377,4,374081.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2864818,4,374499.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,7000000.0,12000000.0
2879045,4,169179.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5500000.0,6500000.0
2879538,4,370039.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,2000000.0,3500000.0
2882123,4,376012.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2883623,4,104230.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,12000000.0,15000000.0
2883697,4,375459.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
2884129,4,315752.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,5000000.0,7000000.0
2884557,4,47890.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4500000.0,6010000.0
2904472,4,377989.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,2500000.0,5000000.0
2907939,4,378777.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2908198,4,48641.0,Marketing Executive,Supervisor/Coordinator,5.0,IDR,4500000.0,6010000.0
2908398,4,337196.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,10000000.0
2930954,4,380270.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,3000000.0,4200000.0
2931202,4,380361.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
2943172,4,10059.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2946189,4,376283.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
2946519,4,48835.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
2966080,4,263764.0,Marketing Executive,Manager/Assistant Manager,3.0,IDR,4500000.0,6010000.0
2999235,4,9409.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,5000000.0
3015851,4,63900.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4500000.0,6010000.0
3034991,4,122659.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
3070543,4,39710.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
3070660,4,9979.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
3071225,4,9987.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
3088723,4,10085.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
3089005,4,38444.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
3092857,4,62853.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
3092940,4,9485.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4000000.0,5000000.0
3112010,4,9743.0,Marketing Executive,Supervisor/Coordinator,4.0,IDR,4500000.0,6010000.0
3112117,4,195061.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,5500000.0
3112251,4,10447.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,5000000.0,7000000.0
3112281,4,115432.0,Marketing Executive,Staff (non-management & non-supervisor),5.0,IDR,4500000.0,6010000.0
3129529,4,235166.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
3129908,4,397888.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4000000.0,7000000.0
3130621,4,397936.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,6000000.0,8400000.0
3144783,4,48641.0,Marketing Executive,Supervisor/Coordinator,5.0,IDR,4500000.0,6010000.0
